0.000000	1.000000
0.200000	1.000000
0.400000	1.000000
0.600000	1.000000
0.800000	1.000000
1.000000	1.000000
1.200000	1.000000
1.400000	0.992188
1.600000	0.974609
1.800000	0.929688
2.000000	0.933594
2.200000	0.871094
2.400000	0.646484
2.600000	0.328125
2.800000	0.193359
3.000000	0.029297
3.200000	0.054688
3.400000	0.019531
3.600000	0.046875
3.800000	0.062500
