0	0.004639
1	0.000854
2	0.006592
3	0.003662
4	0.016357
5	0.017456
6	0.012085
7	0.013794
8	0.015991
9	0.001465
10	0.001953
11	0.001343
12	0.001831
13	0.008545
14	0.003540
15	0.013184
16	0.014160
17	0.009888
18	0.004883
19	0.012085
20	0.010010
21	0.009888
22	0.023193
23	0.018433
24	0.003418
25	0.003662
26	0.006470
27	0.017944
28	0.010376
29	0.004028
30	0.019165
31	0.007568
32	0.022461
33	0.025269
34	0.023071
35	0.005615
36	0.000732
37	0.015991
38	0.006470
39	0.006470
40	0.014038
41	0.000366
42	0.012573
43	0.012939
44	0.015991
45	0.011230
46	0.056274
47	0.064575
48	0.052368
49	0.038086
50	0.016357
51	0.013062
52	0.000488
53	0.009399
54	0.005005
55	0.018311
56	0.021118
57	0.007202
58	0.011108
59	0.019531
60	0.023804
61	0.021606
62	0.018799
63	0.007446
64	0.008545
65	0.009644
66	0.001343
67	0.001831
68	0.002686
69	0.010620
70	0.000366
71	0.012939
72	0.033813
73	0.027954
74	0.021973
75	0.019531
76	0.013916
77	0.001709
78	0.005615
79	0.010742
80	0.016113
81	0.008179
82	0.003052
83	0.018188
84	0.009277
85	0.007690
86	0.004150
87	0.012817
88	0.005249
89	0.008789
90	0.006592
91	0.018433
92	0.022583
93	0.021729
94	0.005371
95	0.016846
96	0.026733
97	0.013306
98	0.012939
99	0.001831
100	0.000366
101	0.006348
102	0.000122
103	0.002686
104	0.003418
105	0.000122
106	0.002808
107	0.001099
108	0.020264
109	0.030762
110	0.021484
111	0.007690
112	0.002808
113	0.013672
114	0.000488
115	0.007568
116	0.012695
117	0.007324
118	0.023315
119	0.008789
120	0.021851
121	0.024536
122	0.015991
123	0.011963
124	0.017212
125	0.015137
126	0.005859
127	0.003906
128	0.009399
129	0.001099
130	0.006226
131	0.007568
132	0.001343
133	0.006958
134	0.001465
135	0.003540
136	0.004395
137	0.000000
138	0.003540
139	0.018188
140	0.043213
141	0.041016
142	0.030518
143	0.017090
144	0.019531
145	0.021240
146	0.018311
147	0.018066
148	0.013672
149	0.007568
150	0.003418
151	0.021973
152	0.011230
153	0.014771
154	0.001587
155	0.002319
156	0.007568
157	0.015991
158	0.001953
159	0.011597
160	0.002075
161	0.006348
162	0.000732
163	0.016113
164	0.017090
165	0.002197
166	0.007812
167	0.004639
168	0.010132
169	0.009521
170	0.012207
171	0.000366
172	0.020996
173	0.003052
174	0.008179
175	0.019409
176	0.021484
177	0.018555
178	0.013672
179	0.002563
180	0.005615
181	0.008667
182	0.017334
183	0.016846
184	0.029663
185	0.033691
186	0.026855
187	0.018311
188	0.021606
189	0.027222
190	0.017944
191	0.007812
192	0.008423
193	0.004639
194	0.004761
195	0.010132
196	0.004395
197	0.011475
198	0.006104
199	0.010254
200	0.013794
201	0.012939
202	0.007446
203	0.009399
204	0.004272
205	0.008301
206	0.016846
207	0.021606
208	0.029663
209	0.043823
210	0.033813
211	0.027344
212	0.030029
213	0.017944
214	0.000366
215	0.024658
216	0.006104
217	0.013916
218	0.007935
219	0.002197
220	0.006958
221	0.007935
222	0.004150
223	0.005615
224	0.002808
225	0.010498
226	0.011597
227	0.008423
228	0.019409
229	0.011230
230	0.015015
231	0.026855
232	0.022339
233	0.018433
234	0.005249
235	0.002441
236	0.005615
237	0.008789
238	0.010986
239	0.010254
240	0.009766
241	0.003906
242	0.001831
243	0.023071
244	0.024170
245	0.020630
246	0.022583
247	0.027832
248	0.024780
249	0.040771
250	0.035767
251	0.039917
252	0.035034
253	0.036621
254	0.025024
255	0.017334
256	0.033691
257	0.004639
258	0.021484
259	0.024170
260	0.016357
261	0.005615
262	0.002686
263	0.015869
264	0.009277
265	0.014038
266	0.013062
267	0.023804
268	0.021484
269	0.019043
270	0.018555
271	0.023560
272	0.026855
273	0.026611
274	0.035767
275	0.019287
276	0.017944
277	0.028931
278	0.048218
279	0.036987
280	0.016602
281	0.003906
282	0.011353
283	0.000977
284	0.009155
285	0.013062
286	0.018555
287	0.006836
288	0.020386
289	0.026611
290	0.006348
291	0.007202
292	0.023682
293	0.020996
294	0.003784
295	0.003052
296	0.006836
297	0.007446
298	0.029053
299	0.020996
300	0.026123
301	0.023438
302	0.020874
303	0.033325
304	0.028076
305	0.009277
306	0.010620
307	0.008423
308	0.002319
309	0.005249
310	0.008911
311	0.003418
312	0.004028
313	0.024658
314	0.006470
315	0.023193
316	0.029541
317	0.021362
318	0.019775
319	0.006226
320	0.020020
321	0.006592
322	0.007202
323	0.004517
324	0.005371
325	0.010986
326	0.000366
327	0.002319
328	0.000488
329	0.010864
330	0.019409
331	0.004395
332	0.003052
333	0.004150
334	0.003052
335	0.005005
336	0.006958
337	0.000732
338	0.008911
339	0.003906
340	0.016357
341	0.010376
342	0.016357
343	0.005615
344	0.001343
345	0.012695
346	0.011841
347	0.017212
348	0.024536
349	0.009033
350	0.010132
351	0.003662
352	0.004517
353	0.006470
354	0.008057
355	0.011597
356	0.010498
357	0.011475
358	0.002930
359	0.018433
360	0.011230
361	0.010986
362	0.007812
363	0.005005
364	0.005859
365	0.020752
366	0.008179
367	0.000366
368	0.003662
369	0.004272
370	0.000122
371	0.010986
372	0.013672
373	0.021606
374	0.024048
375	0.006470
376	0.014282
377	0.029175
378	0.007324
379	0.025269
380	0.023193
381	0.012329
382	0.003540
383	0.004883
384	0.002930
385	0.017456
386	0.014404
387	0.004150
388	0.000488
389	0.001831
390	0.012817
391	0.003418
392	0.001465
393	0.010986
394	0.015625
395	0.003662
396	0.007446
397	0.017700
398	0.001709
399	0.005371
400	0.007202
401	0.005859
402	0.003418
403	0.016724
404	0.000610
405	0.004761
406	0.002197
407	0.015137
408	0.004272
409	0.005371
410	0.002441
411	0.019897
412	0.013306
413	0.022583
414	0.002686
415	0.002686
416	0.012329
417	0.023926
418	0.020996
419	0.000366
420	0.015015
421	0.009399
422	0.002930
423	0.002930
424	0.008545
425	0.031982
426	0.018555
427	0.014526
428	0.025879
429	0.031006
430	0.002075
431	0.017822
432	0.031006
433	0.044556
434	0.012573
435	0.025269
436	0.023682
437	0.019043
438	0.021973
439	0.011597
440	0.014771
441	0.011597
442	0.012573
443	0.027100
444	0.030640
445	0.031616
446	0.026245
447	0.035645
448	0.021484
449	0.012573
450	0.006836
451	0.002808
452	0.001587
453	0.010132
454	0.021729
455	0.013062
456	0.020142
457	0.017456
458	0.000854
459	0.011108
460	0.028809
461	0.028320
462	0.038574
463	0.043213
464	0.011353
465	0.005249
